customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment
CUST008634,870,3,64.97,1,1,1,111,3,Hibernating
CUST008635,416,2,54.98,1,1,1,111,3,Hibernating
CUST008636,280,2,41.98,2,1,1,211,4,Hibernating
CUST008637,427,7,277.93,1,3,3,133,7,At Risk
CUST008638,787,7,260.44,1,3,3,133,7,At Risk
CUST008639,134,3,144.98,2,1,2,212,5,Hibernating
CUST008640,86,3,107.97,3,1,1,311,5,Potential Loyalists
CUST008641,517,6,274.95,1,3,3,133,7,At Risk
CUST008642,411,4,205.92,1,2,2,122,5,Hibernating
CUST008643,501,1,17.99,1,1,1,111,3,Hibernating
CUST008644,689,7,275.92999999999995,1,3,3,133,7,At Risk
CUST008645,389,1,17.99,1,1,1,111,3,Hibernating
CUST008646,125,1,56.97,2,1,1,211,4,Hibernating
CUST008647,908,2,68.98,1,1,1,111,3,Hibernating
CUST008648,300,3,55.47,2,1,1,211,4,Hibernating
CUST008649,288,4,91.47,2,2,1,221,5,Hibernating
CUST008650,720,5,76.95,1,2,1,121,4,Hibernating
CUST008651,423,6,422.90000000000003,1,3,4,134,8,At Risk
CUST008652,487,4,231.44,1,2,2,122,5,Hibernating
CUST008653,596,6,381.41,1,3,3,133,7,At Risk
CUST008654,716,3,60.97,1,1,1,111,3,Hibernating
CUST008655,433,6,251.45,1,3,3,133,7,At Risk
CUST008656,803,2,34.98,1,1,1,111,3,Hibernating
CUST008657,72,2,47.97,3,1,1,311,5,Potential Loyalists
CUST008658,651,7,367.9,1,3,3,133,7,At Risk
CUST008659,332,1,19.99,1,1,1,111,3,Hibernating
CUST008660,774,6,228.91,1,3,2,132,6,Others
CUST008661,528,7,264.4,1,3,3,133,7,At Risk
CUST008662,365,5,220.93,1,2,2,122,5,Hibernating
CUST008663,632,4,134.94,1,2,2,122,5,Hibernating
CUST008664,678,2,234.96,1,1,3,113,5,Lost
CUST008665,628,4,142.45999999999998,1,2,2,122,5,Hibernating
CUST008666,294,5,194.92,2,2,2,222,6,Hibernating
CUST008667,403,2,68.47,1,1,1,111,3,Hibernating
CUST008668,499,4,79.94999999999999,1,2,1,121,4,Hibernating
CUST008669,491,5,190.92000000000002,1,2,2,122,5,Hibernating
CUST008670,649,1,19.99,1,1,1,111,3,Hibernating
CUST008671,97,7,359.41999999999996,3,3,3,333,9,Potential Loyalists
CUST008672,566,3,101.94999999999999,1,1,1,111,3,Hibernating
CUST008673,442,2,213.95999999999998,1,1,2,112,4,Hibernating
CUST008674,332,6,427.91999999999996,1,3,4,134,8,At Risk
CUST008675,351,6,256.92,1,3,3,133,7,At Risk
CUST008676,457,8,341.40999999999997,1,3,3,133,7,At Risk
CUST008677,0,7,357.44,5,3,3,533,11,Potential Loyalists
CUST008678,359,3,68.96000000000001,1,1,1,111,3,Hibernating
CUST008679,324,1,35.0,1,1,1,111,3,Hibernating
CUST008680,606,1,99.98,1,1,1,111,3,Hibernating
CUST008681,338,9,230.89999999999998,1,3,2,132,6,Others
CUST008682,456,2,91.97999999999999,1,1,1,111,3,Hibernating
CUST008683,808,3,156.95,1,1,2,112,4,Hibernating
CUST008684,698,2,114.97999999999999,1,1,1,111,3,Hibernating
CUST008685,680,8,196.91,1,3,2,132,6,Others
CUST008686,400,4,118.47,1,2,1,121,4,Hibernating
CUST008687,608,6,273.94,1,3,3,133,7,At Risk
CUST008688,453,1,12.99,1,1,1,111,3,Hibernating
CUST008689,460,1,37.98,1,1,1,111,3,Hibernating
CUST008690,581,2,79.97,1,1,1,111,3,Hibernating
CUST008691,380,3,111.98,1,1,1,111,3,Hibernating
CUST008692,798,7,321.89,1,3,3,133,7,At Risk
CUST008693,467,9,405.94,1,3,4,134,8,At Risk
CUST008694,623,6,182.41,1,3,2,132,6,Others
CUST008695,791,6,197.92,1,3,2,132,6,Others
CUST008696,706,4,146.94,1,2,2,122,5,Hibernating
CUST008697,218,12,453.34,2,4,4,244,10,Cant Lose Them
CUST008698,588,3,74.96,1,1,1,111,3,Hibernating
CUST008699,670,7,296.95,1,3,3,133,7,At Risk
CUST008700,678,2,34.98,1,1,1,111,3,Hibernating
CUST008701,277,7,326.93,2,3,3,233,8,At Risk
CUST008702,368,4,152.95999999999998,1,2,2,122,5,Hibernating
CUST008703,698,4,129.45999999999998,1,2,2,122,5,Hibernating
CUST008704,347,6,210.94,1,3,2,132,6,Others
CUST008705,440,1,29.99,1,1,1,111,3,Hibernating
CUST008706,815,1,45.0,1,1,1,111,3,Hibernating
CUST008707,490,6,298.91999999999996,1,3,3,133,7,At Risk
CUST008708,354,3,82.97,1,1,1,111,3,Hibernating
CUST008709,324,3,78.97999999999999,1,1,1,111,3,Hibernating
CUST008710,566,6,336.90999999999997,1,3,3,133,7,At Risk
CUST008711,233,7,263.42,2,3,3,233,8,At Risk
CUST008712,450,4,118.46,1,2,1,121,4,Hibernating
CUST008713,566,1,19.99,1,1,1,111,3,Hibernating
CUST008714,759,6,143.92,1,3,2,132,6,Others
CUST008715,633,5,194.93,1,2,2,122,5,Hibernating
CUST008716,357,6,166.92,1,3,2,132,6,Others
CUST008717,735,6,110.94,1,3,1,131,5,Others
CUST008718,440,5,162.95,1,2,2,122,5,Hibernating
CUST008719,252,7,202.91,2,3,2,232,7,Others
CUST008720,465,3,102.96,1,1,1,111,3,Hibernating
CUST008721,787,2,99.97999999999999,1,1,1,111,3,Hibernating
CUST008722,533,1,18.49,1,1,1,111,3,Hibernating
CUST008723,502,6,211.44,1,3,2,132,6,Others
CUST008724,827,5,191.95,1,2,2,122,5,Hibernating
CUST008725,213,1,35.98,2,1,1,211,4,Hibernating
CUST008726,242,6,271.95,2,3,3,233,8,At Risk
CUST008727,176,2,32.98,2,1,1,211,4,Hibernating
CUST008728,574,4,163.97,1,2,2,122,5,Hibernating
CUST008729,533,6,301.91999999999996,1,3,3,133,7,At Risk
CUST008730,808,1,49.98,1,1,1,111,3,Hibernating
CUST008731,548,5,150.95,1,2,2,122,5,Hibernating
CUST008732,419,1,21.99,1,1,1,111,3,Hibernating
CUST008733,500,2,54.989999999999995,1,1,1,111,3,Hibernating
CUST008734,523,1,29.98,1,1,1,111,3,Hibernating
CUST008735,165,1,24.99,2,1,1,211,4,Hibernating
CUST008736,1042,2,204.97,1,1,2,112,4,Hibernating
CUST008737,603,1,29.99,1,1,1,111,3,Hibernating
CUST008738,542,3,107.97,1,1,1,111,3,Hibernating
CUST008739,623,7,244.90999999999997,1,3,3,133,7,At Risk
CUST008740,641,3,104.44999999999999,1,1,1,111,3,Hibernating
CUST008741,471,7,494.90999999999997,1,3,4,134,8,At Risk
CUST008742,373,4,138.95,1,2,2,122,5,Hibernating
CUST008743,619,3,83.97999999999999,1,1,1,111,3,Hibernating
CUST008744,577,12,367.35999999999996,1,4,3,143,8,At Risk
CUST008745,338,6,220.93,1,3,2,132,6,Others
CUST008746,783,1,29.99,1,1,1,111,3,Hibernating
CUST008747,558,4,134.97,1,2,2,122,5,Hibernating
CUST008748,645,3,214.95,1,1,2,112,4,Hibernating
CUST008749,778,3,133.44,1,1,2,112,4,Hibernating
CUST008750,504,3,84.97,1,1,1,111,3,Hibernating
CUST008751,563,2,119.97999999999999,1,1,1,111,3,Hibernating
CUST008752,662,4,189.93,1,2,2,122,5,Hibernating
CUST008753,355,9,406.88,1,3,4,134,8,At Risk
CUST008754,510,2,79.97,1,1,1,111,3,Hibernating
CUST008755,525,1,21.99,1,1,1,111,3,Hibernating
CUST008756,308,3,131.94,1,1,2,112,4,Hibernating
CUST008757,963,1,21.99,1,1,1,111,3,Hibernating
CUST008758,218,6,380.42,2,3,3,233,8,At Risk
CUST008759,240,9,566.8699999999999,2,3,4,234,9,At Risk
CUST008760,762,2,58.97,1,1,1,111,3,Hibernating
CUST008761,642,1,29.99,1,1,1,111,3,Hibernating
CUST008762,294,6,276.93,2,3,3,233,8,At Risk
CUST008763,621,6,476.90000000000003,1,3,4,134,8,At Risk
CUST008764,793,4,146.94,1,2,2,122,5,Hibernating
CUST008765,493,2,68.48,1,1,1,111,3,Hibernating
CUST008766,1019,3,142.95999999999998,1,1,2,112,4,Hibernating
CUST008767,155,5,234.95,2,2,3,223,7,Others
CUST008768,638,7,432.90999999999997,1,3,4,134,8,At Risk
CUST008769,733,6,212.44,1,3,2,132,6,Others
CUST008770,678,4,71.46,1,2,1,121,4,Hibernating
CUST008771,459,6,261.4,1,3,3,133,7,At Risk
CUST008772,441,5,133.95,1,2,2,122,5,Hibernating
CUST008773,588,4,96.96000000000001,1,2,1,121,4,Hibernating
CUST008774,663,8,222.42,1,3,2,132,6,Others
CUST008775,620,4,136.95,1,2,2,122,5,Hibernating
CUST008776,708,2,69.97,1,1,1,111,3,Hibernating
CUST008777,296,6,168.42,2,3,2,232,7,Others
CUST008778,454,4,133.95999999999998,1,2,2,122,5,Hibernating
CUST008779,311,5,118.94,1,2,1,121,4,Hibernating
CUST008780,422,1,39.98,1,1,1,111,3,Hibernating
CUST008781,703,2,39.98,1,1,1,111,3,Hibernating
CUST008782,521,6,146.42,1,3,2,132,6,Others
CUST008783,1021,2,108.96,1,1,1,111,3,Hibernating
CUST008784,538,4,238.94,1,2,3,123,6,Lost
CUST008785,511,4,135.93,1,2,2,122,5,Hibernating
CUST008786,521,9,432.9,1,3,4,134,8,At Risk
CUST008787,372,5,151.95,1,2,2,122,5,Hibernating
CUST008788,488,5,285.92,1,2,3,123,6,Lost
CUST008789,725,1,17.99,1,1,1,111,3,Hibernating
CUST008790,522,8,321.4,1,3,3,133,7,At Risk
CUST008791,341,3,111.96,1,1,1,111,3,Hibernating
CUST008792,314,1,49.99,1,1,1,111,3,Hibernating
CUST008793,409,3,58.97,1,1,1,111,3,Hibernating
CUST008794,514,6,389.38,1,3,4,134,8,At Risk
CUST008795,738,2,37.98,1,1,1,111,3,Hibernating
CUST008796,231,6,228.44,2,3,2,232,7,Others
CUST008797,436,3,68.97,1,1,1,111,3,Hibernating
CUST008798,528,5,195.90999999999997,1,2,2,122,5,Hibernating
CUST008799,133,1,16.99,2,1,1,211,4,Hibernating
CUST008800,333,6,235.93,1,3,3,133,7,At Risk
CUST008801,364,2,74.98,1,1,1,111,3,Hibernating
CUST008802,340,5,161.92999999999998,1,2,2,122,5,Hibernating
CUST008803,538,6,217.92,1,3,2,132,6,Others
CUST008804,467,7,436.90999999999997,1,3,4,134,8,At Risk
CUST008805,388,6,259.95,1,3,3,133,7,At Risk
CUST008806,585,6,154.95,1,3,2,132,6,Others
CUST008807,844,6,231.42,1,3,2,132,6,Others
CUST008808,827,7,304.41999999999996,1,3,3,133,7,At Risk
CUST008809,115,3,109.97,2,1,1,211,4,Hibernating
CUST008810,615,4,362.94,1,2,3,123,6,Lost
CUST008811,464,8,385.90999999999997,1,3,4,134,8,At Risk
CUST008812,531,9,353.88,1,3,3,133,7,At Risk
CUST008813,420,7,203.94,1,3,2,132,6,Others
CUST008814,523,7,263.93,1,3,3,133,7,At Risk
CUST008815,530,9,310.9,1,3,3,133,7,At Risk
CUST008816,384,2,34.98,1,1,1,111,3,Hibernating
CUST008817,320,2,40.48,1,1,1,111,3,Hibernating
CUST008818,410,1,17.99,1,1,1,111,3,Hibernating
CUST008819,546,7,309.88,1,3,3,133,7,At Risk
CUST008820,619,5,181.94,1,2,2,122,5,Hibernating
CUST008821,670,4,71.96,1,2,1,121,4,Hibernating
CUST008822,401,1,21.99,1,1,1,111,3,Hibernating
CUST008823,556,5,276.92999999999995,1,2,3,123,6,Lost
CUST008824,692,2,44.98,1,1,1,111,3,Hibernating
CUST008825,733,7,404.94,1,3,4,134,8,At Risk
CUST008826,488,6,229.42999999999998,1,3,2,132,6,Others
CUST008827,455,3,83.96,1,1,1,111,3,Hibernating
CUST008828,538,8,262.9,1,3,3,133,7,At Risk
CUST008829,270,5,186.95,2,2,2,222,6,Hibernating
CUST008830,461,5,128.93,1,2,2,122,5,Hibernating
CUST008831,648,1,21.99,1,1,1,111,3,Hibernating
CUST008832,628,8,345.85999999999996,1,3,3,133,7,At Risk
CUST008833,445,9,441.89,1,3,4,134,8,At Risk
CUST008834,543,4,136.95999999999998,1,2,2,122,5,Hibernating
CUST008835,335,10,408.4,1,4,4,144,9,Cant Lose Them
CUST008836,640,3,66.96,1,1,1,111,3,Hibernating
CUST008837,484,6,302.93,1,3,3,133,7,At Risk
CUST008838,444,4,173.45,1,2,2,122,5,Hibernating
CUST008839,427,5,268.94,1,2,3,123,6,Lost
CUST008840,487,6,268.91999999999996,1,3,3,133,7,At Risk
CUST008841,410,6,230.92999999999998,1,3,2,132,6,Others
CUST008842,631,3,181.94,1,1,2,112,4,Hibernating
CUST008843,420,8,336.9,1,3,3,133,7,At Risk
CUST008844,818,7,222.89999999999998,1,3,2,132,6,Others
CUST008845,793,1,16.99,1,1,1,111,3,Hibernating
CUST008846,321,4,125.44,1,2,2,122,5,Hibernating
CUST008847,513,3,60.97,1,1,1,111,3,Hibernating
CUST008848,369,7,546.88,1,3,4,134,8,At Risk
CUST008849,434,3,80.96,1,1,1,111,3,Hibernating
CUST008850,900,1,35.98,1,1,1,111,3,Hibernating
CUST008851,438,7,518.4,1,3,4,134,8,At Risk
CUST008852,572,7,282.92999999999995,1,3,3,133,7,At Risk
CUST008853,608,5,103.94,1,2,1,121,4,Hibernating
CUST008854,299,2,48.48,2,1,1,211,4,Hibernating
CUST008855,328,3,184.96,1,1,2,112,4,Hibernating
CUST008856,258,1,35.0,2,1,1,211,4,Hibernating
CUST008857,322,4,119.94,1,2,1,121,4,Hibernating
CUST008858,0,2,46.98,5,1,1,511,7,New Customers
CUST008859,608,4,176.95999999999998,1,2,2,122,5,Hibernating
CUST008860,910,9,257.89,1,3,3,133,7,At Risk
CUST008861,529,4,274.96,1,2,3,123,6,Lost
CUST008862,216,2,319.96000000000004,2,1,3,213,6,Others
CUST008863,371,3,79.96,1,1,1,111,3,Hibernating
CUST008864,408,1,24.99,1,1,1,111,3,Hibernating
CUST008865,296,1,29.99,2,1,1,211,4,Hibernating
CUST008866,672,2,78.47,1,1,1,111,3,Hibernating
CUST008867,662,6,154.95,1,3,2,132,6,Others
CUST008868,268,4,149.93,2,2,2,222,6,Hibernating
CUST008869,645,5,377.91999999999996,1,2,3,123,6,Lost
CUST008870,805,9,438.89,1,3,4,134,8,At Risk
CUST008871,880,5,168.44,1,2,2,122,5,Hibernating
CUST008872,1064,4,74.46,1,2,1,121,4,Hibernating
CUST008873,319,9,255.39,1,3,3,133,7,At Risk
CUST008874,1064,1,69.99,1,1,1,111,3,Hibernating
CUST008875,429,7,368.9,1,3,3,133,7,At Risk
CUST008876,381,1,18.49,1,1,1,111,3,Hibernating
CUST008877,565,2,91.97999999999999,1,1,1,111,3,Hibernating
CUST008878,383,2,74.98,1,1,1,111,3,Hibernating
CUST008879,579,5,114.94,1,2,1,121,4,Hibernating
CUST008880,235,7,183.42,2,3,2,232,7,Others
CUST008881,452,2,84.99000000000001,1,1,1,111,3,Hibernating
CUST008882,757,4,384.94000000000005,1,2,4,124,7,Lost
CUST008883,488,6,244.94,1,3,3,133,7,At Risk
CUST008884,528,6,226.90999999999997,1,3,2,132,6,Others
CUST008885,595,4,136.94,1,2,2,122,5,Hibernating
CUST008886,734,2,94.99000000000001,1,1,1,111,3,Hibernating
CUST008887,168,3,149.95,2,1,2,212,5,Hibernating
CUST008888,616,4,67.96,1,2,1,121,4,Hibernating
CUST008889,446,1,35.98,1,1,1,111,3,Hibernating
CUST008890,533,2,249.96999999999997,1,1,3,113,5,Lost
CUST008891,711,6,130.95,1,3,2,132,6,Others
CUST008892,261,7,187.91,2,3,2,232,7,Others
CUST008893,297,4,128.95,2,2,2,222,6,Hibernating
CUST008894,112,4,92.46,2,2,1,221,5,Hibernating
CUST008895,390,7,374.90999999999997,1,3,3,133,7,At Risk
CUST008896,766,4,109.94999999999999,1,2,1,121,4,Hibernating
CUST008897,475,5,249.95999999999998,1,2,3,123,6,Lost
CUST008898,231,5,127.94999999999999,2,2,2,222,6,Hibernating
CUST008899,402,1,49.98,1,1,1,111,3,Hibernating
CUST008900,202,10,467.89,2,4,4,244,10,Cant Lose Them
CUST008901,274,3,65.47,2,1,1,211,4,Hibernating
CUST008902,577,2,113.97,1,1,1,111,3,Hibernating
CUST008903,265,1,18.49,2,1,1,211,4,Hibernating
CUST008904,722,10,282.9,1,4,3,143,8,At Risk
CUST008905,485,6,371.90999999999997,1,3,3,133,7,At Risk
CUST008906,517,3,65.47,1,1,1,111,3,Hibernating
CUST008907,444,6,221.95,1,3,2,132,6,Others
CUST008908,654,5,231.42999999999998,1,2,2,122,5,Hibernating
CUST008909,656,4,102.97,1,2,1,121,4,Hibernating
CUST008910,567,9,377.37,1,3,3,133,7,At Risk
CUST008911,612,2,42.98,1,1,1,111,3,Hibernating
CUST008912,457,5,125.94,1,2,2,122,5,Hibernating
CUST008913,608,4,254.96999999999997,1,2,3,123,6,Lost
CUST008914,432,6,248.93,1,3,3,133,7,At Risk
CUST008915,500,6,129.93,1,3,2,132,6,Others
CUST008916,445,6,251.41,1,3,3,133,7,At Risk
CUST008917,408,7,199.9,1,3,2,132,6,Others
CUST008918,362,3,68.96,1,1,1,111,3,Hibernating
CUST008919,593,5,133.43,1,2,2,122,5,Hibernating
CUST008920,762,5,129.94,1,2,2,122,5,Hibernating
CUST008921,734,1,49.98,1,1,1,111,3,Hibernating
CUST008922,248,9,356.87,2,3,3,233,8,At Risk
CUST008923,757,8,362.87,1,3,3,133,7,At Risk
CUST008924,436,3,111.97,1,1,1,111,3,Hibernating
CUST008925,620,10,415.40999999999997,1,4,4,144,9,Cant Lose Them
CUST008926,318,5,177.95,1,2,2,122,5,Hibernating
CUST008927,528,1,69.99,1,1,1,111,3,Hibernating
CUST008928,562,6,123.94,1,3,1,131,5,Others
CUST008929,203,7,239.39,2,3,3,233,8,At Risk
CUST008930,621,2,34.98,1,1,1,111,3,Hibernating
CUST008931,769,6,201.92999999999998,1,3,2,132,6,Others
CUST008932,465,2,68.97999999999999,1,1,1,111,3,Hibernating
CUST008933,772,1,29.99,1,1,1,111,3,Hibernating
CUST008934,462,3,86.96,1,1,1,111,3,Hibernating
CUST008935,669,2,80.96,1,1,1,111,3,Hibernating
CUST008936,56,4,90.94999999999999,3,2,1,321,6,Potential Loyalists
CUST008937,983,4,193.93,1,2,2,122,5,Hibernating
CUST008938,799,3,84.97999999999999,1,1,1,111,3,Hibernating
CUST008939,443,3,174.95,1,1,2,112,4,Hibernating
CUST008940,105,3,94.97,3,1,1,311,5,Potential Loyalists
CUST008941,557,5,172.41,1,2,2,122,5,Hibernating
CUST008942,211,3,119.94,2,1,1,211,4,Hibernating
CUST008943,588,5,218.94,1,2,2,122,5,Hibernating
CUST008944,582,6,193.93,1,3,2,132,6,Others
CUST008945,311,10,373.85999999999996,1,4,3,143,8,At Risk
CUST008946,724,6,233.40999999999997,1,3,2,132,6,Others
CUST008947,661,7,291.44,1,3,3,133,7,At Risk
CUST008948,695,5,131.93,1,2,2,122,5,Hibernating
CUST008949,501,5,189.93,1,2,2,122,5,Hibernating
CUST008950,216,6,386.41999999999996,2,3,4,234,9,At Risk
CUST008951,695,1,19.99,1,1,1,111,3,Hibernating
CUST008952,445,4,86.96,1,2,1,121,4,Hibernating
CUST008953,222,9,326.84,2,3,3,233,8,At Risk
CUST008954,770,6,262.90999999999997,1,3,3,133,7,At Risk
CUST008955,919,1,14.99,1,1,1,111,3,Hibernating
CUST008956,491,6,277.90999999999997,1,3,3,133,7,At Risk
CUST008957,931,6,168.44,1,3,2,132,6,Others
CUST008958,518,6,128.94,1,3,2,132,6,Others
CUST008959,423,1,17.99,1,1,1,111,3,Hibernating
CUST008960,373,7,237.90999999999997,1,3,3,133,7,At Risk
CUST008961,827,4,141.44,1,2,2,122,5,Hibernating
CUST008962,343,3,86.97999999999999,1,1,1,111,3,Hibernating
CUST008963,647,4,188.95999999999998,1,2,2,122,5,Hibernating
CUST008964,388,7,288.89,1,3,3,133,7,At Risk
CUST008965,407,6,294.41999999999996,1,3,3,133,7,At Risk
CUST008966,706,3,154.99,1,1,2,112,4,Hibernating
CUST008967,423,5,342.90999999999997,1,2,3,123,6,Lost
CUST008968,419,8,402.88,1,3,4,134,8,At Risk
CUST008969,726,3,83.44999999999999,1,1,1,111,3,Hibernating
CUST008970,819,7,171.42,1,3,2,132,6,Others
CUST008971,628,6,169.95,1,3,2,132,6,Others
CUST008972,369,6,167.93,1,3,2,132,6,Others
CUST008973,397,1,69.99,1,1,1,111,3,Hibernating
CUST008974,515,5,208.95,1,2,2,122,5,Hibernating
CUST008975,564,3,118.47,1,1,1,111,3,Hibernating
CUST008976,302,6,168.42,1,3,2,132,6,Others
CUST008977,644,6,239.95,1,3,3,133,7,At Risk
CUST008978,517,1,44.97,1,1,1,111,3,Hibernating
CUST008979,156,3,82.97999999999999,2,1,1,211,4,Hibernating
CUST008980,314,3,71.46,1,1,1,111,3,Hibernating
CUST008981,399,6,312.94,1,3,3,133,7,At Risk
CUST008982,485,2,58.97,1,1,1,111,3,Hibernating
CUST008983,877,4,90.94999999999999,1,2,1,121,4,Hibernating
CUST008984,547,8,284.89,1,3,3,133,7,At Risk
CUST008985,331,2,51.98,1,1,1,111,3,Hibernating
CUST008986,544,8,248.92,1,3,3,133,7,At Risk
CUST008987,429,4,186.45,1,2,2,122,5,Hibernating
CUST008988,564,4,113.44999999999999,1,2,1,121,4,Hibernating
CUST008989,616,5,161.44,1,2,2,122,5,Hibernating
CUST008990,741,1,18.49,1,1,1,111,3,Hibernating
CUST008991,495,6,174.93,1,3,2,132,6,Others
CUST008992,827,4,279.96,1,2,3,123,6,Lost
CUST008993,681,1,33.98,1,1,1,111,3,Hibernating
CUST008994,358,4,186.95,1,2,2,122,5,Hibernating
CUST008995,941,2,74.98,1,1,1,111,3,Hibernating
CUST008996,565,4,213.96,1,2,2,122,5,Hibernating
CUST008997,332,6,237.45,1,3,3,133,7,At Risk
CUST008998,830,4,159.97,1,2,2,122,5,Hibernating
CUST008999,915,1,19.99,1,1,1,111,3,Hibernating
CUST009000,19,8,321.4,5,3,3,533,11,Potential Loyalists
CUST009001,15,3,65.97999999999999,5,1,1,511,7,New Customers
CUST009002,18,2,54.98,5,1,1,511,7,New Customers
CUST009003,25,6,211.92,4,3,2,432,9,Potential Loyalists
CUST009004,30,5,152.94,4,2,2,422,8,Potential Loyalists
CUST009005,24,4,98.44999999999999,4,2,1,421,7,Potential Loyalists
CUST009006,20,3,218.95999999999998,5,1,2,512,8,Potential Loyalists
CUST009007,31,1,21.99,4,1,1,411,6,New Customers
CUST009008,17,1,65.97,5,1,1,511,7,New Customers
CUST009009,28,3,75.96,4,1,1,411,6,New Customers
CUST009010,17,2,78.97999999999999,5,1,1,511,7,New Customers
CUST009011,23,3,102.96000000000001,4,1,1,411,6,New Customers
CUST009012,19,6,224.42,5,3,2,532,10,Potential Loyalists
CUST009013,19,4,314.94,5,2,3,523,10,Potential Loyalists
CUST009014,16,1,35.0,5,1,1,511,7,New Customers
CUST009015,30,5,482.89,4,2,4,424,10,Others
CUST009016,14,3,113.94999999999999,5,1,1,511,7,New Customers
CUST009017,14,9,572.91,5,3,4,534,12,Others
CUST009018,36,3,66.97,4,1,1,411,6,New Customers
CUST009019,27,2,35.48,4,1,1,411,6,New Customers
CUST009020,0,2,63.959999999999994,5,1,1,511,7,New Customers
CUST009021,15,2,49.98,5,1,1,511,7,New Customers
CUST009022,5,5,348.43,5,2,3,523,10,Potential Loyalists
CUST009023,12,2,36.48,5,1,1,511,7,New Customers
CUST009024,0,2,109.94999999999999,5,1,1,511,7,New Customers
CUST009025,18,4,89.96,5,2,1,521,8,Potential Loyalists
CUST009026,10,3,96.97,5,1,1,511,7,New Customers
CUST009027,20,5,283.9,5,2,3,523,10,Potential Loyalists
CUST009028,6,9,366.90999999999997,5,3,3,533,11,Potential Loyalists
CUST009029,20,2,79.97,5,1,1,511,7,New Customers
CUST009030,16,7,325.4,5,3,3,533,11,Potential Loyalists
CUST009031,32,6,253.89999999999998,4,3,3,433,10,Potential Loyalists
CUST009032,31,3,152.47,4,1,2,412,7,Potential Loyalists
CUST009033,26,5,339.93,4,2,3,423,9,Potential Loyalists
CUST009034,17,3,183.95,5,1,2,512,8,Potential Loyalists
CUST009035,35,4,110.46,4,2,1,421,7,Potential Loyalists
CUST009036,7,1,12.99,5,1,1,511,7,New Customers
CUST009037,8,4,146.95,5,2,2,522,9,Potential Loyalists
CUST009038,19,1,18.99,5,1,1,511,7,New Customers
CUST009039,38,2,61.989999999999995,3,1,1,311,5,Potential Loyalists
CUST009040,18,3,93.47,5,1,1,511,7,New Customers
CUST009041,18,2,51.98,5,1,1,511,7,New Customers
CUST009042,8,4,159.93,5,2,2,522,9,Potential Loyalists
CUST009043,27,1,14.99,4,1,1,411,6,New Customers
CUST009044,27,4,183.94,4,2,2,422,8,Potential Loyalists
CUST009045,26,6,132.93,4,3,2,432,9,Potential Loyalists
CUST009046,14,5,173.92,5,2,2,522,9,Potential Loyalists
CUST009047,14,6,169.92,5,3,2,532,10,Potential Loyalists
CUST009048,9,1,49.99,5,1,1,511,7,New Customers
CUST009049,20,6,168.94,5,3,2,532,10,Potential Loyalists
CUST009050,11,4,140.95,5,2,2,522,9,Potential Loyalists
CUST009051,10,1,21.99,5,1,1,511,7,New Customers
CUST009052,16,6,237.92,5,3,3,533,11,Potential Loyalists
CUST009053,16,6,175.92,5,3,2,532,10,Potential Loyalists
CUST009054,15,4,155.45,5,2,2,522,9,Potential Loyalists
CUST009055,23,5,188.95,4,2,2,422,8,Potential Loyalists
CUST009056,20,4,70.46,5,2,1,521,8,Potential Loyalists
CUST009057,17,7,235.89999999999998,5,3,3,533,11,Potential Loyalists
CUST009058,21,3,112.46,4,1,1,411,6,New Customers
CUST009059,12,5,257.90999999999997,5,2,3,523,10,Potential Loyalists
CUST009060,20,7,178.40999999999997,5,3,2,532,10,Potential Loyalists
CUST009061,21,6,209.92,4,3,2,432,9,Potential Loyalists
CUST009062,7,8,224.89999999999998,5,3,2,532,10,Potential Loyalists
CUST009063,27,2,359.96000000000004,4,1,3,413,8,Potential Loyalists
CUST009064,12,3,96.97,5,1,1,511,7,New Customers
CUST009065,20,6,295.93,5,3,3,533,11,Potential Loyalists
CUST009066,29,2,47.98,4,1,1,411,6,New Customers
CUST009067,27,1,45.0,4,1,1,411,6,New Customers
CUST009068,20,2,164.98,5,1,2,512,8,Potential Loyalists
CUST009069,17,4,149.95,5,2,2,522,9,Potential Loyalists
CUST009070,27,5,169.93,4,2,2,422,8,Potential Loyalists
CUST009071,25,2,46.98,4,1,1,411,6,New Customers
CUST009072,15,5,260.91999999999996,5,2,3,523,10,Potential Loyalists
CUST009073,13,2,37.98,5,1,1,511,7,New Customers
CUST009074,3,3,116.97,5,1,1,511,7,New Customers
CUST009075,21,3,76.97,4,1,1,411,6,New Customers
CUST009076,19,1,19.99,5,1,1,511,7,New Customers
CUST009077,29,2,66.98,4,1,1,411,6,New Customers
CUST009078,22,3,64.97,4,1,1,411,6,New Customers
CUST009079,30,2,53.989999999999995,4,1,1,411,6,New Customers
CUST009080,14,5,214.94,5,2,2,522,9,Potential Loyalists
CUST009081,29,1,18.99,4,1,1,411,6,New Customers
CUST009082,15,1,59.97,5,1,1,511,7,New Customers
CUST009083,26,1,18.99,4,1,1,411,6,New Customers
CUST009084,8,2,78.47,5,1,1,511,7,New Customers
CUST009085,21,2,94.97999999999999,4,1,1,411,6,New Customers
CUST009086,4,2,39.98,5,1,1,511,7,New Customers
CUST009087,17,6,197.42999999999998,5,3,2,532,10,Potential Loyalists
CUST009088,23,1,17.99,4,1,1,411,6,New Customers
