customer_id,original_segment
CUST007994,Lost
CUST007995,Lost
CUST007996,Lost
CUST007997,Lost
CUST007998,Lost
CUST007999,Lost
CUST008000,Lost
CUST008001,Lost
CUST008002,Lost
CUST008003,Lost
CUST008004,Lost
CUST008005,Lost
CUST008006,Lost
CUST008007,Lost
CUST008008,Lost
CUST008009,Lost
CUST008010,Lost
CUST008011,Lost
CUST008012,Lost
CUST008013,Lost
CUST008014,Lost
CUST008015,Lost
CUST008016,Lost
CUST008017,Lost
CUST008018,Lost
CUST008019,Lost
CUST008020,Lost
CUST008021,Lost
CUST008022,Lost
CUST008023,Lost
CUST008024,Lost
CUST008025,Lost
CUST008026,Lost
CUST008027,Lost
CUST008028,Lost
CUST008029,Lost
CUST008030,Lost
CUST008031,Lost
CUST008032,Lost
CUST008033,Lost
CUST008034,Lost
CUST008035,Lost
CUST008036,Lost
CUST008037,Lost
CUST008038,Lost
CUST008039,Lost
CUST008040,Lost
CUST008041,Lost
CUST008042,Lost
CUST008043,Lost
CUST008044,Lost
CUST008045,Lost
CUST008046,Lost
CUST008047,Lost
CUST008048,Lost
CUST008049,Lost
CUST008050,Lost
CUST008051,Lost
CUST008052,Lost
CUST008053,Lost
CUST008054,Lost
CUST008055,Lost
CUST008056,Lost
CUST008057,Lost
CUST008058,Lost
CUST008059,Lost
CUST008060,Lost
CUST008061,Lost
CUST008062,Lost
CUST008063,Lost
CUST008064,Lost
CUST008065,Lost
CUST008066,Lost
CUST008067,Lost
CUST008068,Lost
CUST008069,Lost
CUST008070,Lost
CUST008071,Lost
CUST008072,Lost
CUST008073,Lost
CUST008074,Lost
CUST008075,Lost
CUST008076,Lost
CUST008077,Lost
CUST008078,Lost
CUST008079,Lost
CUST008080,Lost
CUST008081,Lost
CUST008082,Lost
CUST008083,Lost
CUST008084,Lost
CUST008085,Lost
CUST008086,Lost
CUST008087,Lost
CUST008088,Lost
CUST008089,Lost
CUST008090,Lost
CUST008091,Lost
CUST008092,Lost
CUST008093,Lost
CUST008094,Lost
CUST008095,Lost
CUST008096,Lost
CUST008097,Lost
CUST008098,Lost
CUST008099,Lost
CUST008100,Lost
CUST008101,Lost
CUST008102,Lost
CUST008103,Lost
CUST008104,Lost
CUST008105,Lost
CUST008106,Lost
CUST008107,Lost
CUST008108,Lost
CUST008109,Lost
CUST008110,Lost
CUST008111,Lost
CUST008112,Lost
CUST008113,Lost
CUST008114,Lost
CUST008115,Lost
CUST008116,Lost
CUST008117,Lost
CUST008118,Lost
CUST008119,Lost
CUST008120,Lost
CUST008121,Lost
CUST008122,Lost
CUST008123,Lost
CUST008124,Lost
CUST008125,Lost
CUST008126,Lost
CUST008127,Lost
CUST008128,Lost
CUST008129,Lost
CUST008130,Lost
CUST008131,Lost
CUST008132,Lost
CUST008133,Lost
CUST008134,Lost
CUST008135,Lost
CUST008136,Lost
CUST008137,Lost
CUST008138,Lost
CUST008139,Lost
CUST008140,Lost
CUST008141,Lost
CUST008142,Lost
CUST008143,Lost
CUST008144,Lost
CUST008145,Lost
CUST008146,Lost
CUST008147,Lost
CUST008148,Lost
CUST008149,Lost
CUST008150,Lost
CUST008151,Lost
CUST008152,Lost
CUST008153,Lost
CUST008154,Lost
CUST008155,Lost
CUST008156,Lost
CUST008157,Lost
CUST008158,Lost
CUST008159,Lost
CUST008160,Lost
CUST008161,Lost
CUST008162,Lost
CUST008163,Lost
CUST008164,Lost
CUST008165,Lost
CUST008166,Lost
CUST008167,Lost
CUST008168,Lost
CUST008169,Lost
CUST008170,Lost
CUST008171,Lost
CUST008172,Lost
CUST008173,Lost
CUST008174,Lost
CUST008175,Lost
CUST008176,Lost
CUST008177,Lost
CUST008178,Lost
CUST008179,Lost
CUST008180,Lost
CUST008181,Lost
CUST008182,Lost
CUST008183,Lost
CUST008184,Lost
CUST008185,Lost
CUST008186,Lost
CUST008187,Lost
CUST008188,Lost
CUST008189,Lost
CUST008190,Lost
CUST008191,Lost
CUST008192,Lost
CUST008193,Lost
CUST008194,Lost
CUST008195,Lost
CUST008196,Lost
CUST008197,Lost
CUST008198,Lost
CUST008199,Lost
CUST008200,Lost
CUST008201,Lost
CUST008202,Lost
CUST008203,Lost
CUST008204,Lost
CUST008205,Lost
CUST008206,Lost
CUST008207,Lost
CUST008208,Lost
CUST008209,Lost
CUST008210,Lost
CUST008211,Lost
CUST008212,Lost
CUST008213,Lost
CUST008214,Lost
CUST008215,Lost
CUST008216,Lost
CUST008217,Lost
CUST008218,Lost
CUST008219,Lost
CUST008220,Lost
CUST008221,Lost
CUST008222,Lost
CUST008223,Lost
CUST008224,Lost
CUST008225,Lost
CUST008226,Lost
CUST008227,Lost
CUST008228,Lost
CUST008229,Lost
CUST008230,Lost
CUST008231,Lost
CUST008232,Lost
CUST008233,Lost
CUST008234,Lost
CUST008235,Lost
CUST008236,Lost
CUST008237,Lost
CUST008238,Lost
CUST008239,Lost
CUST008240,Lost
CUST008241,Lost
CUST008242,Lost
CUST008243,Lost
CUST008244,Lost
CUST008245,Lost
CUST008246,Lost
CUST008247,Lost
CUST008248,Lost
CUST008249,Lost
CUST008250,Lost
CUST008251,Lost
CUST008252,Lost
CUST008253,Lost
CUST008254,Lost
CUST008255,Lost
CUST008256,Lost
CUST008257,Lost
CUST008258,Lost
CUST008259,Lost
CUST008260,Lost
CUST008261,Lost
CUST008262,Lost
CUST008263,Lost
CUST008264,Lost
CUST008265,Lost
CUST008266,Lost
CUST008267,Lost
CUST008268,Lost
CUST008269,Lost
CUST008270,Lost
CUST008271,Lost
CUST008272,Lost
CUST008273,Lost
CUST008274,Lost
CUST008275,Lost
CUST008276,Lost
CUST008277,Lost
CUST008278,Lost
CUST008279,Lost
CUST008280,Lost
CUST008281,Lost
CUST008282,Lost
CUST008283,Lost
CUST008284,Lost
CUST008285,Lost
CUST008286,Lost
CUST008287,Lost
CUST008288,Lost
CUST008289,Lost
CUST008290,Lost
CUST008291,Lost
CUST008292,Lost
CUST008293,Lost
CUST008294,Lost
CUST008295,Lost
CUST008296,Lost
CUST008297,Lost
CUST008298,Lost
CUST008299,Lost
CUST008300,Lost
CUST008301,Lost
CUST008302,Lost
CUST008303,Lost
CUST008304,Lost
CUST008305,Lost
CUST008306,Lost
CUST008307,Lost
CUST008308,Lost
CUST008309,Lost
CUST008310,Lost
CUST008311,Lost
CUST008312,Lost
CUST008313,Lost
CUST008314,Lost
CUST008315,Lost
CUST008316,Lost
CUST008317,Lost
CUST008318,Lost
CUST008319,Lost
CUST008320,Lost
CUST008321,Lost
CUST008322,Lost
CUST008323,Lost
CUST008324,Lost
CUST008325,Lost
CUST008326,Lost
CUST008327,Lost
CUST008328,Lost
CUST008329,Lost
CUST008330,Lost
CUST008331,Lost
CUST008332,Lost
CUST008333,Lost
CUST008334,Lost
CUST008335,Lost
CUST008336,Lost
CUST008337,Lost
CUST008338,Lost
CUST008339,Lost
CUST008340,Lost
CUST008341,Lost
CUST008342,Lost
CUST008343,Lost
CUST008344,Lost
CUST008345,Lost
CUST008346,Lost
CUST008347,Lost
CUST008348,Lost
CUST008349,Lost
CUST008350,Lost
CUST008351,Lost
CUST008352,Lost
CUST008353,Lost
CUST008354,Lost
CUST008355,Lost
CUST008356,Lost
CUST008357,Lost
CUST008358,Lost
CUST008359,Lost
CUST008360,Lost
CUST008361,Lost
CUST008362,Lost
CUST008363,Lost
CUST008364,Lost
CUST008365,Lost
CUST008366,Lost
CUST008367,Lost
CUST008368,Lost
CUST008369,Lost
CUST008370,Lost
CUST008371,Lost
CUST008372,Lost
CUST008373,Lost
CUST008374,Lost
CUST008375,Lost
CUST008376,Lost
CUST008377,Lost
CUST008378,Lost
CUST008379,Lost
CUST008380,Lost
CUST008381,Lost
CUST008382,Lost
CUST008383,Lost
CUST008384,Lost
CUST008385,Lost
CUST008386,Lost
CUST008387,Lost
CUST008388,Lost
CUST008389,Lost
CUST008390,Lost
CUST008391,Lost
CUST008392,Lost
CUST008393,Lost
CUST008394,Lost
CUST008395,Lost
CUST008396,Lost
CUST008397,Lost
CUST008398,Lost
CUST008399,Lost
CUST008400,Lost
CUST008401,Lost
CUST008402,Lost
CUST008403,Lost
CUST008404,Lost
CUST008405,Lost
CUST008406,Lost
CUST008407,Lost
CUST008408,Lost
CUST008409,Lost
CUST008410,Lost
CUST008411,Lost
CUST008412,Lost
CUST008413,Lost
CUST008414,Lost
CUST008415,Lost
CUST008416,Lost
CUST008417,Lost
CUST008418,Lost
CUST008419,Lost
CUST008420,Lost
CUST008421,Lost
CUST008422,Lost
CUST008423,Lost
CUST008424,Lost
CUST008425,Lost
CUST008426,Lost
CUST008427,Lost
CUST008428,Lost
CUST008429,Lost
CUST008430,Lost
CUST008431,Lost
CUST008432,Lost
CUST008433,Lost
CUST008434,Lost
CUST008435,Lost
CUST008436,Lost
CUST008437,Lost
CUST008438,Lost
CUST008439,Lost
CUST008440,Lost
CUST008441,Lost
CUST008442,Lost
CUST008443,Lost
CUST008444,Lost
CUST008445,Lost
CUST008446,Lost
CUST008447,Lost
CUST008448,Lost
CUST008449,Lost
CUST008450,Lost
CUST008451,Lost
CUST008452,Lost
CUST008453,Lost
CUST008454,Lost
CUST008455,Lost
CUST008456,Lost
CUST008457,Lost
CUST008458,Lost
CUST008459,Lost
CUST008460,Lost
CUST008461,Lost
CUST008462,Lost
CUST008463,Lost
CUST008464,Lost
CUST008465,Lost
CUST008466,Lost
CUST008467,Lost
CUST008468,Lost
CUST008469,Lost
CUST008470,Lost
CUST008471,Lost
CUST008472,Lost
CUST008473,Lost
CUST008474,Lost
CUST008475,Lost
CUST008476,Lost
CUST008477,Lost
CUST008478,Lost
CUST008479,Lost
CUST008480,Lost
CUST008481,Lost
CUST008482,Lost
CUST008483,Lost
CUST008484,Lost
CUST008485,Lost
CUST008486,Lost
CUST008487,Lost
CUST008488,Lost
CUST008489,Lost
CUST008490,Lost
CUST008491,Lost
CUST008492,Lost
CUST008493,Lost
CUST008494,Lost
CUST008495,Lost
CUST008496,Lost
CUST008497,Lost
CUST008498,Lost
CUST008499,Lost
CUST008500,Lost
CUST008501,Lost
CUST008502,Lost
CUST008503,Lost
CUST008504,Lost
CUST008505,Lost
CUST008506,Lost
CUST008507,Lost
CUST008508,Lost
CUST008509,Lost
CUST008510,Lost
CUST008511,Lost
CUST008512,Lost
CUST008513,Lost
CUST008514,Lost
CUST008515,Lost
CUST008516,Lost
CUST008517,Lost
CUST008518,Lost
CUST008519,Lost
CUST008520,Lost
CUST008521,Lost
CUST008522,Lost
CUST008523,Lost
CUST008524,Lost
CUST008525,Lost
CUST008526,Lost
CUST008527,Lost
CUST008528,Lost
CUST008529,Lost
CUST008530,Lost
CUST008531,Lost
CUST008532,Lost
CUST008533,Lost
CUST008534,Lost
CUST008535,Lost
CUST008536,Lost
CUST008537,Lost
CUST008538,Lost
CUST008539,Lost
CUST008540,Lost
CUST008541,Lost
CUST008542,Lost
CUST008543,Lost
CUST008544,Lost
CUST008545,Lost
CUST008546,Lost
CUST008547,Lost
CUST008548,Lost
CUST008549,Lost
CUST008550,Lost
CUST008551,Lost
CUST008552,Lost
CUST008553,Lost
CUST008554,Lost
CUST008555,Lost
CUST008556,Lost
CUST008557,Lost
CUST008558,Lost
CUST008559,Lost
CUST008560,Lost
CUST008561,Lost
CUST008562,Lost
CUST008563,Lost
CUST008564,Lost
CUST008565,Lost
CUST008566,Lost
CUST008567,Lost
CUST008568,Lost
CUST008569,Lost
CUST008570,Lost
CUST008571,Lost
CUST008572,Lost
CUST008573,Lost
CUST008574,Lost
CUST008575,Lost
CUST008576,Lost
CUST008577,Lost
CUST008578,Lost
CUST008579,Lost
CUST008580,Lost
CUST008581,Lost
CUST008582,Lost
CUST008583,Lost
CUST008584,Lost
CUST008585,Lost
CUST008586,Lost
CUST008587,Lost
CUST008588,Lost
CUST008589,Lost
CUST008590,Lost
CUST008591,Lost
CUST008592,Lost
CUST008593,Lost
CUST008594,Lost
CUST008595,Lost
CUST008596,Lost
CUST008597,Lost
CUST008598,Lost
CUST008599,Lost
CUST008600,Lost
CUST008601,Lost
CUST008602,Lost
CUST008603,Lost
CUST008604,Lost
CUST008605,Lost
CUST008606,Lost
CUST008607,Lost
CUST008608,Lost
CUST008609,Lost
CUST008610,Lost
CUST008611,Lost
CUST008612,Lost
CUST008613,Lost
CUST008614,Lost
CUST008615,Lost
CUST008616,Lost
CUST008617,Lost
CUST008618,Lost
CUST008619,Lost
CUST008620,Lost
CUST008621,Lost
CUST008622,Lost
CUST008623,Lost
CUST008624,Lost
CUST008625,Lost
CUST008626,Lost
CUST008627,Lost
CUST008628,Lost
CUST008629,Lost
CUST008630,Lost
CUST008631,Lost
CUST008632,Lost
CUST008633,Lost
CUST008634,Lost
CUST008635,Lost
CUST008636,Lost
CUST008637,Lost
CUST008638,Lost
CUST008639,Lost
CUST008640,Lost
CUST008641,Lost
CUST008642,Lost
CUST008643,Lost
CUST008644,Lost
CUST008645,Lost
CUST008646,Lost
CUST008647,Lost
CUST008648,Lost
CUST008649,Lost
CUST008650,Lost
CUST008651,Lost
CUST008652,Lost
CUST008653,Lost
CUST008654,Lost
CUST008655,Lost
CUST008656,Lost
CUST008657,Lost
CUST008658,Lost
CUST008659,Lost
CUST008660,Lost
CUST008661,Lost
CUST008662,Lost
CUST008663,Lost
CUST008664,Lost
CUST008665,Lost
CUST008666,Lost
CUST008667,Lost
CUST008668,Lost
CUST008669,Lost
CUST008670,Lost
CUST008671,Lost
CUST008672,Lost
CUST008673,Lost
CUST008674,Lost
CUST008675,Lost
CUST008676,Lost
CUST008677,Lost
CUST008678,Lost
CUST008679,Lost
CUST008680,Lost
CUST008681,Lost
CUST008682,Lost
CUST008683,Lost
CUST008684,Lost
CUST008685,Lost
CUST008686,Lost
CUST008687,Lost
CUST008688,Lost
CUST008689,Lost
CUST008690,Lost
CUST008691,Lost
CUST008692,Lost
CUST008693,Lost
CUST008694,Lost
CUST008695,Lost
CUST008696,Lost
CUST008697,Lost
CUST008698,Lost
CUST008699,Lost
CUST008700,Lost
CUST008701,Lost
CUST008702,Lost
CUST008703,Lost
CUST008704,Lost
CUST008705,Lost
CUST008706,Lost
CUST008707,Lost
CUST008708,Lost
CUST008709,Lost
CUST008710,Lost
CUST008711,Lost
CUST008712,Lost
CUST008713,Lost
CUST008714,Lost
CUST008715,Lost
CUST008716,Lost
CUST008717,Lost
CUST008718,Lost
CUST008719,Lost
CUST008720,Lost
CUST008721,Lost
CUST008722,Lost
CUST008723,Lost
CUST008724,Lost
CUST008725,Lost
CUST008726,Lost
CUST008727,Lost
CUST008728,Lost
CUST008729,Lost
CUST008730,Lost
CUST008731,Lost
CUST008732,Lost
CUST008733,Lost
CUST008734,Lost
CUST008735,Lost
CUST008736,Lost
CUST008737,Lost
CUST008738,Lost
CUST008739,Lost
CUST008740,Lost
CUST008741,Lost
CUST008742,Lost
CUST008743,Lost
CUST008744,Lost
CUST008745,Lost
CUST008746,Lost
CUST008747,Lost
CUST008748,Lost
CUST008749,Lost
CUST008750,Lost
CUST008751,Lost
CUST008752,Lost
CUST008753,Lost
CUST008754,Lost
CUST008755,Lost
CUST008756,Lost
CUST008757,Lost
CUST008758,Lost
CUST008759,Lost
CUST008760,Lost
CUST008761,Lost
CUST008762,Lost
CUST008763,Lost
CUST008764,Lost
CUST008765,Lost
CUST008766,Lost
CUST008767,Lost
CUST008768,Lost
CUST008769,Lost
CUST008770,Lost
CUST008771,Lost
CUST008772,Lost
CUST008773,Lost
CUST008774,Lost
CUST008775,Lost
CUST008776,Lost
CUST008777,Lost
CUST008778,Lost
CUST008779,Lost
CUST008780,Lost
CUST008781,Lost
CUST008782,Lost
CUST008783,Lost
CUST008784,Lost
CUST008785,Lost
CUST008786,Lost
CUST008787,Lost
CUST008788,Lost
CUST008789,Lost
CUST008790,Lost
CUST008791,Lost
CUST008792,Lost
CUST008793,Lost
CUST008794,Lost
CUST008795,Lost
CUST008796,Lost
CUST008797,Lost
CUST008798,Lost
CUST008799,Lost
CUST008800,Lost
CUST008801,Lost
CUST008802,Lost
CUST008803,Lost
CUST008804,Lost
CUST008805,Lost
CUST008806,Lost
CUST008807,Lost
CUST008808,Lost
CUST008809,Lost
CUST008810,Lost
CUST008811,Lost
CUST008812,Lost
CUST008813,Lost
CUST008814,Lost
CUST008815,Lost
CUST008816,Lost
CUST008817,Lost
CUST008818,Lost
CUST008819,Lost
CUST008820,Lost
CUST008821,Lost
CUST008822,Lost
CUST008823,Lost
CUST008824,Lost
CUST008825,Lost
CUST008826,Lost
CUST008827,Lost
CUST008828,Lost
CUST008829,Lost
CUST008830,Lost
CUST008831,Lost
CUST008832,Lost
CUST008833,Lost
CUST008834,Lost
CUST008835,Lost
CUST008836,Lost
CUST008837,Lost
CUST008838,Lost
CUST008839,Lost
CUST008840,Lost
CUST008841,Lost
CUST008842,Lost
CUST008843,Lost
CUST008844,Lost
CUST008845,Lost
CUST008846,Lost
CUST008847,Lost
CUST008848,Lost
CUST008849,Lost
CUST008850,Lost
CUST008851,Lost
CUST008852,Lost
CUST008853,Lost
CUST008854,Lost
CUST008855,Lost
CUST008856,Lost
CUST008857,Lost
CUST008858,Lost
CUST008859,Lost
CUST008860,Lost
CUST008861,Lost
CUST008862,Lost
CUST008863,Lost
CUST008864,Lost
CUST008865,Lost
CUST008866,Lost
CUST008867,Lost
CUST008868,Lost
CUST008869,Lost
CUST008870,Lost
CUST008871,Lost
CUST008872,Lost
CUST008873,Lost
CUST008874,Lost
CUST008875,Lost
CUST008876,Lost
CUST008877,Lost
CUST008878,Lost
CUST008879,Lost
CUST008880,Lost
CUST008881,Lost
CUST008882,Lost
CUST008883,Lost
CUST008884,Lost
CUST008885,Lost
CUST008886,Lost
CUST008887,Lost
CUST008888,Lost
CUST008889,Lost
CUST008890,Lost
CUST008891,Lost
CUST008892,Lost
CUST008893,Lost
CUST008894,Lost
CUST008895,Lost
CUST008896,Lost
CUST008897,Lost
CUST008898,Lost
CUST008899,Lost
CUST008900,Lost
CUST008901,Lost
CUST008902,Lost
CUST008903,Lost
CUST008904,Lost
CUST008905,Lost
CUST008906,Lost
CUST008907,Lost
CUST008908,Lost
CUST008909,Lost
CUST008910,Lost
CUST008911,Lost
CUST008912,Lost
CUST008913,Lost
CUST008914,Lost
CUST008915,Lost
CUST008916,Lost
CUST008917,Lost
CUST008918,Lost
CUST008919,Lost
CUST008920,Lost
CUST008921,Lost
CUST008922,Lost
CUST008923,Lost
CUST008924,Lost
CUST008925,Lost
CUST008926,Lost
CUST008927,Lost
CUST008928,Lost
CUST008929,Lost
CUST008930,Lost
CUST008931,Lost
CUST008932,Lost
CUST008933,Lost
CUST008934,Lost
CUST008935,Lost
CUST008936,Lost
CUST008937,Lost
CUST008938,Lost
CUST008939,Lost
CUST008940,Lost
CUST008941,Lost
CUST008942,Lost
CUST008943,Lost
CUST008944,Lost
CUST008945,Lost
CUST008946,Lost
CUST008947,Lost
CUST008948,Lost
CUST008949,Lost
CUST008950,Lost
CUST008951,Lost
CUST008952,Lost
CUST008953,Lost
CUST008954,Lost
CUST008955,Lost
CUST008956,Lost
CUST008957,Lost
CUST008958,Lost
CUST008959,Lost
CUST008960,Lost
CUST008961,Lost
CUST008962,Lost
CUST008963,Lost
CUST008964,Lost
CUST008965,Lost
CUST008966,Lost
CUST008967,Lost
CUST008968,Lost
CUST008969,Lost
CUST008970,Lost
CUST008971,Lost
CUST008972,Lost
CUST008973,Lost
CUST008974,Lost
CUST008975,Lost
CUST008976,Lost
CUST008977,Lost
CUST008978,Lost
CUST008979,Lost
CUST008980,Lost
CUST008981,Lost
CUST008982,Lost
CUST008983,Lost
CUST008984,Lost
CUST008985,Lost
CUST008986,Lost
CUST008987,Lost
CUST008988,Lost
CUST008989,Lost
CUST008990,Lost
CUST008991,Lost
CUST008992,Lost
CUST008993,Lost
CUST008994,Lost
CUST008995,Lost
CUST008996,Lost
CUST008997,Lost
CUST008998,Lost
CUST008999,Lost
CUST009000,New
CUST009001,New
CUST009002,New
CUST009003,New
CUST009004,New
CUST009005,New
CUST009006,New
CUST009007,New
CUST009008,New
CUST009009,New
CUST009010,New
CUST009011,New
CUST009012,New
CUST009013,New
CUST009014,New
CUST009015,New
CUST009016,New
CUST009017,New
CUST009018,New
CUST009019,New
CUST009020,New
CUST009021,New
CUST009022,New
CUST009023,New
CUST009024,New
CUST009025,New
CUST009026,New
CUST009027,New
CUST009028,New
CUST009029,New
CUST009030,New
CUST009031,New
CUST009032,New
CUST009033,New
CUST009034,New
CUST009035,New
CUST009036,New
CUST009037,New
CUST009038,New
CUST009039,New
CUST009040,New
CUST009041,New
CUST009042,New
CUST009043,New
CUST009044,New
CUST009045,New
CUST009046,New
CUST009047,New
CUST009048,New
CUST009049,New
CUST009050,New
CUST009051,New
CUST009052,New
CUST009053,New
CUST009054,New
CUST009055,New
CUST009056,New
CUST009057,New
CUST009058,New
CUST009059,New
CUST009060,New
CUST009061,New
CUST009062,New
CUST009063,New
CUST009064,New
CUST009065,New
CUST009066,New
CUST009067,New
CUST009068,New
CUST009069,New
CUST009070,New
CUST009071,New
CUST009072,New
CUST009073,New
CUST009074,New
CUST009075,New
CUST009076,New
CUST009077,New
CUST009078,New
CUST009079,New
CUST009080,New
CUST009081,New
CUST009082,New
CUST009083,New
CUST009084,New
CUST009085,New
CUST009086,New
CUST009087,New
CUST009088,New
CUST009089,New
CUST009090,New
CUST009091,New
CUST009092,New
CUST009093,New
CUST009094,New
CUST009095,New
CUST009096,New
CUST009097,New
CUST009098,New
CUST009099,New
CUST009100,New
CUST009101,New
CUST009102,New
CUST009103,New
CUST009104,New
CUST009105,New
CUST009106,New
CUST009107,New
CUST009108,New
CUST009109,New
CUST009110,New
CUST009111,New
CUST009112,New
CUST009113,New
CUST009114,New
CUST009115,New
CUST009116,New
CUST009117,New
CUST009118,New
CUST009119,New
CUST009120,New
CUST009121,New
CUST009122,New
CUST009123,New
CUST009124,New
CUST009125,New
CUST009126,New
CUST009127,New
CUST009128,New
CUST009129,New
CUST009130,New
CUST009131,New
CUST009132,New
CUST009133,New
CUST009134,New
CUST009135,New
CUST009136,New
CUST009137,New
CUST009138,New
CUST009139,New
CUST009140,New
CUST009141,New
CUST009142,New
CUST009143,New
CUST009144,New
CUST009145,New
CUST009146,New
CUST009147,New
CUST009148,New
CUST009149,New
CUST009150,New
CUST009151,New
CUST009152,New
CUST009153,New
CUST009154,New
CUST009155,New
CUST009156,New
CUST009157,New
CUST009158,New
CUST009159,New
CUST009160,New
CUST009161,New
CUST009162,New
CUST009163,New
CUST009164,New
CUST009165,New
CUST009166,New
CUST009167,New
CUST009168,New
CUST009169,New
CUST009170,New
CUST009171,New
CUST009172,New
CUST009173,New
CUST009174,New
CUST009175,New
CUST009176,New
CUST009177,New
CUST009178,New
CUST009179,New
CUST009180,New
CUST009181,New
CUST009182,New
CUST009183,New
CUST009184,New
CUST009185,New
CUST009186,New
CUST009187,New
CUST009188,New
CUST009189,New
CUST009190,New
CUST009191,New
CUST009192,New
CUST009193,New
CUST009194,New
CUST009195,New
CUST009196,New
CUST009197,New
CUST009198,New
CUST009199,New
CUST009200,New
CUST009201,New
CUST009202,New
CUST009203,New
CUST009204,New
CUST009205,New
CUST009206,New
CUST009207,New
CUST009208,New
CUST009209,New
CUST009210,New
CUST009211,New
CUST009212,New
CUST009213,New
CUST009214,New
CUST009215,New
CUST009216,New
CUST009217,New
CUST009218,New
CUST009219,New
CUST009220,New
CUST009221,New
CUST009222,New
CUST009223,New
CUST009224,New
CUST009225,New
CUST009226,New
CUST009227,New
CUST009228,New
CUST009229,New
CUST009230,New
CUST009231,New
CUST009232,New
CUST009233,New
CUST009234,New
CUST009235,New
CUST009236,New
CUST009237,New
CUST009238,New
CUST009239,New
CUST009240,New
CUST009241,New
CUST009242,New
CUST009243,New
CUST009244,New
CUST009245,New
CUST009246,New
CUST009247,New
CUST009248,New
CUST009249,New
CUST009250,New
CUST009251,New
CUST009252,New
CUST009253,New
CUST009254,New
CUST009255,New
CUST009256,New
CUST009257,New
CUST009258,New
CUST009259,New
CUST009260,New
CUST009261,New
CUST009262,New
CUST009263,New
CUST009264,New
CUST009265,New
CUST009266,New
CUST009267,New
CUST009268,New
CUST009269,New
CUST009270,New
CUST009271,New
CUST009272,New
CUST009273,New
CUST009274,New
CUST009275,New
CUST009276,New
CUST009277,New
CUST009278,New
CUST009279,New
CUST009280,New
CUST009281,New
CUST009282,New
CUST009283,New
CUST009284,New
CUST009285,New
CUST009286,New
CUST009287,New
CUST009288,New
CUST009289,New
CUST009290,New
CUST009291,New
CUST009292,New
CUST009293,New
CUST009294,New
CUST009295,New
CUST009296,New
CUST009297,New
CUST009298,New
CUST009299,New
CUST009300,New
CUST009301,New
CUST009302,New
CUST009303,New
CUST009304,New
CUST009305,New
CUST009306,New
CUST009307,New
CUST009308,New
CUST009309,New
CUST009310,New
CUST009311,New
CUST009312,New
CUST009313,New
CUST009314,New
CUST009315,New
CUST009316,New
CUST009317,New
CUST009318,New
CUST009319,New
CUST009320,New
CUST009321,New
CUST009322,New
CUST009323,New
CUST009324,New
CUST009325,New
CUST009326,New
CUST009327,New
CUST009328,New
CUST009329,New
CUST009330,New
CUST009331,New
CUST009332,New
CUST009333,New
CUST009334,New
CUST009335,New
CUST009336,New
CUST009337,New
CUST009338,New
CUST009339,New
CUST009340,New
CUST009341,New
CUST009342,New
CUST009343,New
CUST009344,New
CUST009345,New
CUST009346,New
CUST009347,New
CUST009348,New
CUST009349,New
CUST009350,New
CUST009351,New
CUST009352,New
CUST009353,New
CUST009354,New
CUST009355,New
CUST009356,New
CUST009357,New
CUST009358,New
CUST009359,New
CUST009360,New
CUST009361,New
CUST009362,New
CUST009363,New
CUST009364,New
CUST009365,New
CUST009366,New
CUST009367,New
CUST009368,New
CUST009369,New
CUST009370,New
CUST009371,New
CUST009372,New
CUST009373,New
CUST009374,New
CUST009375,New
CUST009376,New
CUST009377,New
CUST009378,New
CUST009379,New
CUST009380,New
CUST009381,New
CUST009382,New
CUST009383,New
CUST009384,New
CUST009385,New
CUST009386,New
CUST009387,New
CUST009388,New
CUST009389,New
CUST009390,New
CUST009391,New
CUST009392,New
CUST009393,New
CUST009394,New
CUST009395,New
CUST009396,New
CUST009397,New
CUST009398,New
CUST009399,New
CUST009400,New
CUST009401,New
CUST009402,New
CUST009403,New
CUST009404,New
CUST009405,New
CUST009406,New
CUST009407,New
CUST009408,New
CUST009409,New
CUST009410,New
CUST009411,New
CUST009412,New
CUST009413,New
CUST009414,New
CUST009415,New
CUST009416,New
CUST009417,New
CUST009418,New
CUST009419,New
CUST009420,New
CUST009421,New
CUST009422,New
CUST009423,New
CUST009424,New
CUST009425,New
CUST009426,New
CUST009427,New
CUST009428,New
CUST009429,New
CUST009430,New
CUST009431,New
CUST009432,New
CUST009433,New
CUST009434,New
CUST009435,New
CUST009436,New
CUST009437,New
CUST009438,New
CUST009439,New
CUST009440,New
CUST009441,New
CUST009442,New
CUST009443,New
CUST009444,New
CUST009445,New
CUST009446,New
CUST009447,New
CUST009448,New
CUST009449,New
CUST009450,New
CUST009451,New
CUST009452,New
CUST009453,New
CUST009454,New
CUST009455,New
CUST009456,New
CUST009457,New
CUST009458,New
CUST009459,New
CUST009460,New
CUST009461,New
CUST009462,New
CUST009463,New
CUST009464,New
CUST009465,New
CUST009466,New
CUST009467,New
CUST009468,New
CUST009469,New
CUST009470,New
CUST009471,New
CUST009472,New
CUST009473,New
CUST009474,New
CUST009475,New
CUST009476,New
CUST009477,New
CUST009478,New
CUST009479,New
CUST009480,New
CUST009481,New
CUST009482,New
CUST009483,New
CUST009484,New
CUST009485,New
CUST009486,New
CUST009487,New
CUST009488,New
CUST009489,New
CUST009490,New
